"315","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\UEB_CLAIMS_RECEIVED.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"316","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\UEB_CLAIMS_RECEIVED.sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"317","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\UEB_CLAIMS_RECEIVED.sql","Vitech User","200","VITECH USER"
"318","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\UEB_CLAIMS_RECEIVED.sql","DIRECTOR  E","179","EXECUTIVE"
"319","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Accounts\STB_3rd_Party_Payments_By_Period.sql","DIRECTOR  E","179","EXECUTIVE"
"320","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SE GOV UEA\get_all_nib_entered_applicant_bank_accounts.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"321","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\Get_Claimant_Info.sql","MANAGER  AC","192","ACTUARY"
"322","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Accounts\STB_3rd_Party_Payments_By_Period.sql","SUPERVISOR - payments  AF","188","FINANCE & ACCOUNTING"
"323","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Select_all_employees.sql","MANAGER  AC","192","ACTUARY"
"324","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\Num_Payments_Entered_(IAG_Manager).sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"325","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\IMF\ueb_claims_paid(by Island And Gender).sql","MANAGER  AC","192","ACTUARY"
"326","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\MOU_UEB_Claim_Registration_User_Log.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"327","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Sickness.sql","MANAGER  AC","192","ACTUARY"
"328","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Terminated\Injury_Terminated.sql","MANAGER  AC","192","ACTUARY"
"329","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Logged UEBs 3rd Party Set.sql","SUPERVISOR IT","185","IT"
"330","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Annual Report\STBDisbursements.sql","MANAGER  AC","192","ACTUARY"
"331","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\GetOldAgeAwardedInfo.sql","DEPARTMENT HEAD A","184","AUDIT"
"332","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsSurvivors.sql","NON SUPERVISOR IT","185","IT"
"333","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Confirm_Contribution_Workflows_Completed.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"334","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\Actives.sql","MANAGER  AC","192","ACTUARY"
"335","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\AV_Disablement_In_Payment.sql","MANAGER  AC","192","ACTUARY"
"336","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\AV_Survivors_In_Payment.sql","MANAGER  AC","192","ACTUARY"
"337","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Budget\Last_Contribution_Paid.sql","MANAGER  AC","192","ACTUARY"
"338","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Backlog Statistics\PostedC10_Details(employer info).sql","NON SUPERVISOR IT","185","IT"
"339","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(SKB_Continuous).sql","DIRECTOR  E","179","EXECUTIVE"
"340","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_All_Manuals.sql","NON SUPERVISOR IT","185","IT"
"341","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_Processed(Details).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"342","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaidDetails(STB).sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"343","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_All_Manuals_In_Range.sql","SUPERVISOR A","184","AUDIT"
"344","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_Overlapping_Manuals.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"345","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_Printed_Cheques.sql","SUPERVISOR A","184","AUDIT"
"346","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ReconManualChequesSTB.sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"347","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeNOTPaidDetails(LTB).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"348","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\GetDeceasedPersonsWithPendingRecords.sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"349","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\ReinstateWithPenalty(Non-Survivors).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"350","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\CARICOM_PENSIONERS.sql","MANAGER  AC","192","ACTUARY"
"351","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(UEB_Continuous).sql","MANAGER  HR","195","HUMAN RESOURCES"
"352","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(MAB_Continuous).sql","Vitech User","200","VITECH USER"
"353","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\LTB_Claims_With_Audit_Approval.sql","SUPERVISOR A","184","AUDIT"
"354","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\LTB_Claims_With_Audit_Approval.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"355","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\Employers_With_Multiple_Approved_Compliance_Agreements.sql","MANAGER  C","181","COMPLIANCE"
"356","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_summary.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"357","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\UEB_Extension_Program.sql","MANAGER  AC","192","ACTUARY"
"358","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\UEB_Extension_Program(By_Date_of_claim).sql","MANAGER  AC","192","ACTUARY"
"359","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Supervisor\ReplacementCardsCollectedByCustomers.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"360","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Dependents_with_Contributions.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"361","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Details).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"362","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_Processed(Summary).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"363","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Non_Bahamians_less_than_Minimum_Wage(210).sql","SUPERVISOR A","184","AUDIT"
"364","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Non_Bahamians_less_than_Minimum_Wage(210).sql","MANAGER  AC","192","ACTUARY"
"365","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Emp_In_Arrears(last_payment_info).sql","Vitech User","200","VITECH USER"
"366","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Lost_Stolen_Smart_Cards.sql","DIRECTOR  E","179","EXECUTIVE"
"367","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_details.sql","SUPERVISOR A","184","AUDIT"
"368","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SE GOV UEA\get_all_apps_entered_after_all_industries_go_live.sql","CLAIMS OFFICER  LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"369","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SE GOV UEA\get_all_applicants_with_weekly_benefit_gte_200.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"370","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\UEB_3rd_Party_Setup_to_Remove.sql","SUPERVISOR IT","185","IT"
"371","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\Update_UEB_Last_Employer.sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"372","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Emp_In_Arrears(last_payment_info & contact_info).sql","MANAGER  C","181","COMPLIANCE"
"373","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Retirement_Grant.sql","MANAGER  AC","192","ACTUARY"
"374","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Annual Report\LtbProcessedClaims.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"375","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Annual Report\RetirementBenefits&AssistancesAwarded.sql","MANAGER  AC","192","ACTUARY"
"376","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Annual Report\STBBenefits&AssistancesReceived.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"377","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Annual Report\SurvivorBenefits&AssistancesAwarded.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"378","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimsFromLegacy.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"379","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\ReinstateWithPenalty(Non-Survivors).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"380","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\HR\EmployeeBenefitReport(Details).sql","MANAGER  HR","195","HUMAN RESOURCES"
"381","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Surv(GetClaimsBefore1999).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"382","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(SKB_Continuous).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"383","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Get_LTB_Workflows_Stuck_at_Audit_Approval.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"384","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\Non_SURV_with_Multiple_Approved_Streams.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"385","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Backlog Statistics\C10_Postings_BacklogStaff.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"386","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Backlog Statistics\C10_Postings_NIBStaff.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"387","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Count_of_outstanding_C10s_by_month.sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"388","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_Processed(Average).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"389","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBClaimProductivity_2ndChecker(Average).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"390","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_Processed(Summary).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"391","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_2ndChecker(Details).sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"392","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_2ndChecker(Summary).sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"393","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeNOTPaidDetails(LTB).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"394","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_Printed_Cheques.sql","SUPERVISOR IT","185","IT"
"395","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\GetBlankDateOfAccident(Converted_DBL).sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"396","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytoolLTBworkflow_steps_log.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"397","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeNOTPaid(LTB).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"398","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\CARICOM_PENSIONERS.sql","NON SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"399","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\AverageTimeNOTPaid(LTB).sql","MANAGER  HR","195","HUMAN RESOURCES"
"400","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaid(STB).sql","MANAGER  HR","195","HUMAN RESOURCES"
"401","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\Num_Agreements_Entered_(IAG_Manager).sql","MANAGER  C","181","COMPLIANCE"
"402","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SE GOV UEA\get_all_reissued_payments_in_check_run.sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"403","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SE GOV UEA\get_all_duplicate_applications.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"404","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STB_Claims_WF_Open_Step_Comments.sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"405","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\ComplianceProsecutionCasesReport.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"406","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\ComplianceUnassignedUnitAndArea.sql","DEPARTMENT HEAD C","181","COMPLIANCE"
"407","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\C10_Postings_By_User - Contributions_Department.sql","SUPERVISOR CP","182","CONTRIBUTION PROCESSING"
"408","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\postings_by_a_user.sql","SUPERVISOR A","184","AUDIT"
"409","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Maternity_Grant.sql","MANAGER  AC","192","ACTUARY"
"410","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Terminated\Maternity_Terminated.sql","MANAGER  AC","192","ACTUARY"
"411","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsDisablement.sql","NON SUPERVISOR IT","185","IT"
"412","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Annual Report\LTBDisbursements.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"413","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Compliance\ComplianceUnassignedUnitAndArea.sql","MANAGER  C","181","COMPLIANCE"
"414","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsDisablement.sql","SUPERVISOR IT","185","IT"
"415","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsInjury.sql","SUPERVISOR IT","185","IT"
"416","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsInvalidity.sql","SUPERVISOR IT","185","IT"
"417","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsMaternity.sql","SUPERVISOR IT","185","IT"
"418","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsSickness.sql","NON SUPERVISOR IT","185","IT"
"419","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\LTBDualBenefits(INV_RET).sql","SUPERVISOR LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"420","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Get_Surv_Duplicate_Dependents.sql","MANAGER  AC","192","ACTUARY"
"421","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Get_Surv_Duplicate_Dependents.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"422","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Budget\LTB YTD Expenditure.sql","MANAGER  AC","192","ACTUARY"
"423","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Budget\STB YTD Expenditure.sql","MANAGER  AC","192","ACTUARY"
"424","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Budget\Contr_Posting(Government).sql","MANAGER  AC","192","ACTUARY"
"425","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Backlog Statistics\Normal_Hours(8am-5pm)_PostedC10s_Summary.sql","NON SUPERVISOR IT","185","IT"
"426","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Backlog Statistics\Overtime (4pm-10pm)_PostedC10s_Summary.sql","NON SUPERVISOR IT","185","IT"
"427","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaidDetails(STB).sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"428","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Audit_Duplicate_Account_Numbers.sql","SUPERVISOR A","184","AUDIT"
"429","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaid(STB).sql","DIRECTOR  E","179","EXECUTIVE"
"430","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(UEB_Continuous).sql","EXECUTIVE - IT  E","179","EXECUTIVE"
"431","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_Processed(Summary).sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"432","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_2ndChecker(Summary).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"433","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STBClaimProductivity_2ndChecker(Average).sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"434","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeNOTPaid(STB).sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"435","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_All_Manuals.sql","SUPERVISOR IT","185","IT"
"436","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_Overlapping_Manuals.sql","MANAGER  AC","192","ACTUARY"
"437","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_Overlapping_Manuals.sql","SUPERVISOR IT","185","IT"
"438","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ManualCheques_Printed_Cheques.sql","NON SUPERVISOR IT","185","IT"
"439","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ReconManualChequesLTB.sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"440","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Manual Cheque Recon\ReconManualChequesSTB.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"441","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\verifications_completed_by_date.sql","SUPERVISOR A","184","AUDIT"
"442","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytoolworkflow_steps_log.sql","SUPERVISOR STB","186","SHORT TERM BENEFIT"
"443","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytoolworkflow_steps_log.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"444","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\LTB_Claims_With_Audit_Approval.sql","NON SUPERVISOR A","184","AUDIT"
"445","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\2nd_Checker_GB_Abaco.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"446","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\Duplicate_adjusted_c10_details.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"447","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Projected_Senior_Cards.sql","DIRECTOR  E","179","EXECUTIVE"
"448","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Projected_Senior_Cards.sql","DEPARTMENT HEAD R","160","REGISTRATION"
"449","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Expired_Cards.sql","DEPARTMENT HEAD R","160","REGISTRATION"
"450","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Registration\Count_Expired_Cards.sql","DIRECTOR  E","179","EXECUTIVE"
"451","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Audit\Non_Bahamians_less_than_Minimum_Wage(210).sql","DEPARTMENT HEAD A","184","AUDIT"
"452","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Lost_Stolen_Smart_Cards.sql","MANAGER FIU","194","FAMILY ISLAND USERS"
"453","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\ESS\ESS C10 Reports.sql","DEPARTMENT HEAD CP","182","CONTRIBUTION PROCESSING"
"454","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\ueb_proof_docs_steps_completed_by_user_summary.sql","DEPARTMENT HEAD CP - CONTRIBUTION PROCESSING","182","CONTRIBUTION PROCESSING"
"455","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Contributions\ueb_proof_docs_steps_completed_by_user_details.sql","DEPARTMENT HEAD CP - CONTRIBUTION PROCESSING","182","CONTRIBUTION PROCESSING"
"456","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Director\Emp_In_Arrears(last_payment_info & contact_info).sql","DIRECTOR  E","179","EXECUTIVE"
"457","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\UEB_CLAIMS_RECEIVED.sql","SUPERVISOR IT","185","IT"
"458","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Employer_C10_Last_5_Yrs.sql","SUPERVISOR IT","185","IT"
"459","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\STB_Claims_WF_Open_Step_Comments.sql","DEPARTMENT HEAD STB","186","SHORT TERM BENEFIT"
"460","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Customer Service\MOU_UEB_Claim_Registration_User_Log.sql","DEPARTMENT HEAD CS","183","CUSTOMER SERVICE"
"461","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Annual Report\NewRegistrations(Employees)+EmploymentType-Industry.sql","MANAGER  AC","192","ACTUARY"
"462","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Sickness_Assistance.sql","MANAGER  AC","192","ACTUARY"
"463","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\STB Benefits\AV_Unemployment.sql","MANAGER  AC","192","ACTUARY"
"464","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\LTB\SurvivorDisbursements(Issued&Paid).sql","DEPARTMENT HEAD LTB","187","LONG TERM BENEFIT or CENTRAL BENEFIT"
"465","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\HR\EmployeeBenefitReport(Summary).sql","MANAGER  HR","195","HUMAN RESOURCES"
"466","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\IT\Manager\LoggedClaimsFuneral.sql","SUPERVISOR IT","185","IT"
"467","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Budget\LTB YTD Expenditure (Awarded).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"468","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Budget\Unemployment_Benefit_Awards.sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
"469","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Budget\STBA Claims Awarded.sql","MANAGER  AC","192","ACTUARY"
"470","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Actuary\Actuary Valuation\AV_Indistrial_Survivors_In_Payment.sql","MANAGER  AC","192","ACTUARY"
"471","\\nib-bahamas\nib_dfs\vitech\sql scripts\querytool\Benefits\STB\AverageTimeUntilPaid(IIB_Continuous).sql","EXECUTIVE - OPERATIONS   E","179","EXECUTIVE"
